code,name,industry,h1_revenue_100m,h1_revenue_growth_pct,h1_profit_100m,h1_deduct_100m,h1_deduct_growth_pct,h1_ocf_100m,cash_profit_ratio,deduct_to_reported,q2_profit_growth_pct,q2_profit_100m,q2_prior_loss,h1_roe_pct,gross_margin_change_pp,debt_ratio,ar_growth_pct,inventory_growth_pct,ttm_profit_100m,report_date,old_score_ignored,quote_name,price,previous_close,open,day_return_pct,high,low,turnover_cny,turnover_pct,vendor_pe,float_cap_100m,market_cap_100m,pb,quote_date,quote_timestamp,quote_source,pe_ttm_recomputed,finance_separate_model,cyclical_industry_proxy,screen_issues,financial_screen_pass,audit_rank_score,screen_rank,history_date,history_source,history_rows,hist_close,ma5,ma20,ma60,return5_pct,return20_pct,return60_pct,volume_to20,high20_close,low10_close,history_error,quote_history_match,announcement_titles_count,announcement_fulltext_reviewed,announcement_error,price_setup,tomorrow_buy_approved
002558,巨人网络,游戏Ⅱ,46.887291956599995,182.0797292304764,21.4430457807,22.3620441342,177.23079451278386,20.7181078209,0.9661923978890868,1.0428576407894048,147.8921904083852,10.639045607,False,13.22,5.012014080399993,0.17053055886239543,0.6844316539387663,,31.217706713999995,2026-08-27 00:00:00,True,巨人网络,27.67,26.92,26.91,2.79,28.19,26.71,3156140000.0,6.0,16.85,525.88,525.89,3.13,2026-09-04,20260904161436,https://qt.gtimg.cn/q=sz002558,16.845888290831997,False,False,,True,72.74,14,2026-09-04,https://web.ifzq.gtimg.cn/appstock/app/fqkline/get?param=sz002558%2Cday%2C2026-01-01%2C2026-09-04%2C160%2Cqfq,160,27.67,27.018,27.3645,27.355,1.4296187683284556,-5.691888207225626,16.99788583509516,1.65365504418073,29.79,26.1,,True,11,False,,not_extended_trend_research_only,False
002559,亚威股份,通用设备,10.1550539901,-0.868238626749962,0.4535497778,0.38745026969999996,-39.4756068061191,0.5446345013,1.2008262994677628,0.8542618443765446,-61.994887015770914,0.1320694609,False,2.56,1.0556740326999972,0.5490399121380743,16.09998454951198,-3.0959965825483104,0.8034423192,2026-08-25 00:00:00,True,亚威股份,8.87,9.04,9.07,-1.88,9.16,8.81,197170000.0,4.28,70.86,45.39,56.93,2.36,2026-09-04,20260904161439,https://qt.gtimg.cn/q=sz002559,70.85760687423844,False,False,high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002560,通达股份,电网设备,39.2063878918,8.375128526587105,0.2610079588,0.1990453186,-67.07513664207477,-4.8303903658,-18.50667844769184,0.7626024873537305,-106.11413185562036,-0.02806777710000001,False,0.96,-1.2212849095000005,0.4922901486462487,0.5053991571872585,-8.888998796452718,1.2563939785,2026-08-21 00:00:00,True,通达股份,6.22,6.28,6.28,-0.96,6.38,6.18,138350000.0,3.47,36.4,39.39,45.73,1.71,2026-09-04,20260904161445,https://qt.gtimg.cn/q=sz002560,36.39781850482659,False,False,deduct_profit_below30m;cash_conversion_below0.8_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002561,徐家汇,一般零售,1.7929186822,-5.365276640546646,-0.24964400899999997,-0.0837550342,,0.0723713232,,,,-0.2435883125,True,-1.16,0.1007364561000017,0.15683186164925542,24.91710644381493,-17.141486600335664,-0.45237794579999996,2026-08-21 00:00:00,True,徐家汇,7.28,7.09,7.13,2.68,7.35,7.04,61910000.0,2.06,-66.91,30.17,30.27,1.41,2026-09-04,20260904161442,https://qt.gtimg.cn/q=sz002561,,False,False,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase;receivables_outrun_sales,False,,,,,,,,,,,,,,,,,,,,,,
002562,兄弟科技,化学制品,20.612978548900003,13.81998979821133,0.9803061114,0.8956655582999999,43.23644198679533,2.3478899443,2.39505794873289,0.9136590580067662,43.94169075886359,0.628059338,False,2.62,1.0177452170000016,0.40781898490818974,11.941085222467397,0.7304256071068993,1.285950654,2026-08-29 00:00:00,True,兄弟科技,4.97,4.87,4.88,2.05,5.06,4.85,176370000.0,4.34,44.17,40.43,56.8,1.56,2026-09-04,20260904161454,https://qt.gtimg.cn/q=sz002562,44.16965753959638,False,True,,True,39.55,136,,,,,,,,,,,,,,,,,,,,
002563,森马服饰,服装家纺,67.2220476383,9.324727036216052,4.792874148,4.7165940976,59.27097870423938,2.6854677693999998,0.5603042530379414,0.9840846957285889,51.71854705625947,1.679273975,False,4.15,1.1072069698999982,0.3366399770294354,-11.369983525205152,-14.856672378763424,10.466526086400002,2026-08-18 00:00:00,True,森马服饰,5.84,5.83,5.84,0.17,5.94,5.81,70570000.0,0.54,15.03,129.27,157.33,1.42,2026-09-04,20260904161403,https://qt.gtimg.cn/q=sz002563,15.031730557136003,False,False,cash_conversion_below0.8_or_missing,False,,,,,,,,,,,,,,,,,,,,,,
002564,天沃科技,专用设备,9.6846328631,-21.985237624863053,-0.7773894778,-0.35290084200000005,-2608.7763740796318,-1.1261030034000001,,,,-0.809992279,True,-52.46,-4.329755307600001,0.9319769392729401,5.142241390199831,11.196942717502466,-0.2170281796,2026-08-22 00:00:00,True,天沃科技,4.93,4.48,4.48,10.04,4.93,4.48,78290000.0,1.9,-195.11,42.34,42.34,38.74,2026-09-04,20260904161448,https://qt.gtimg.cn/q=sz002564,,False,False,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_missing_leverage;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase;inventory_outruns_sales;large_last_day_move,False,,,,,,,,,,,,,,,,,,,,,,
002565,顺灏股份,包装印刷,5.2737885385,-14.876093943399027,0.3173474739,-0.1514162812,-151.3562405973769,1.09100721,3.4378947359883174,-0.4771308853957132,-41.17095397623738,0.11751406060000003,False,1.73,-1.5421357237999977,0.24205190822404657,-0.9642827491264772,1.3688915961007186,0.5737097917,2026-08-25 00:00:00,True,顺灏股份,8.59,8.51,8.55,0.94,8.85,8.53,402010000.0,4.38,158.71,91.05,91.05,4.9,2026-09-04,20260904161451,https://qt.gtimg.cn/q=sz002565,158.7039324014382,False,False,deduct_profit_below30m;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002566,益盛药业,中药Ⅱ,3.384835831,3.2510010092767105,0.2683110848,0.06890181990000001,-20.954578803917546,0.4007335843,1.493540919484218,0.25679826068818457,54.83241452828882,0.10686821269999999,False,1.2,0.026579475599987745,0.22161747190642997,12.65417320992077,-2.5653574257533562,0.37066639030000004,2026-08-25 00:00:00,True,益盛药业,7.01,6.95,6.96,0.86,7.12,6.92,42930000.0,2.63,62.59,16.27,23.2,1.04,2026-09-04,20260904161457,https://qt.gtimg.cn/q=sz002566,62.58997472423384,False,False,deduct_profit_below30m;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002567,唐人神,饲料,108.8307508663,-12.710402843131641,-10.463467207,-9.8582895246,,-0.6624160162,,,-2557.919006772544,-4.209679016,False,-24.85,-4.4924075209,0.7110267788902627,87.86277245867409,-38.0767115635535,-21.7345978075,2026-08-29 00:00:00,True,唐人神,4.05,3.75,3.76,8.0,4.13,3.74,382090000.0,6.62,-2.67,57.98,58.04,1.55,2026-09-04,20260904161445,https://qt.gtimg.cn/q=sz002567,,False,True,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_missing_leverage;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase;receivables_outrun_sales,False,,,,,,,,,,,,,,,,,,,,,,
002568,百润股份,非白酒,16.5784491477,11.34097640896654,4.7888374422,4.533145450899999,27.288868944664447,4.4109812350999995,0.9210964640874482,0.9466066671950896,26.3496923342069,2.6244654593000005,False,9.3,0.32442449149999675,0.41403708542497863,-14.842056981743868,25.800593172406614,7.272269969300001,2026-08-05 00:00:00,True,百润股份,18.09,17.58,17.63,2.9,18.42,17.6,273200000.0,1.97,25.91,137.87,188.43,3.77,2026-09-04,20260904161500,https://qt.gtimg.cn/q=sz002568,25.910754248049116,False,False,,True,30.22,173,,,,,,,,,,,,,,,,,,,,
002569,*ST步森,服装家纺,0.8084688034999999,55.620110258378894,-0.13315655880000002,-0.11523603119999999,,-0.0235816108,,,,-0.0914435909,True,-35.77,-10.607553416599998,0.8125273207938493,106.86463102198917,-2.45934804978597,0.05817283470000001,2026-08-20 00:00:00,True,*ST步森,11.22,11.14,11.04,0.72,11.47,11.04,18110000.0,1.16,277.76,15.71,16.16,52.86,2026-09-04,20260904161406,https://qt.gtimg.cn/q=sz002569,277.7928922208771,False,False,risk_warning_name;low_or_missing_liquidity;deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_missing_leverage;high_or_invalid_ttm_pe;deduct_growth_below15_or_lowbase;receivables_outrun_sales,False,,,,,,,,,,,,,,,,,,,,,,
002570,贝因美,饮料乳品,12.922060706500002,-4.634203950275461,0.7138324434000001,0.5154157944,-18.46701771598567,2.0147303438,2.822413526350517,0.7220403039473282,3.767470116005911,0.32428373850000003,False,4.37,-6.825601675099996,0.5335797613217813,-38.64273252460634,-7.619146550732248,1.5141031439999997,2026-08-28 00:00:00,True,贝因美,4.62,4.58,4.61,0.87,4.67,4.55,67600000.0,1.35,32.96,49.9,49.9,2.98,2026-09-04,20260904161409,https://qt.gtimg.cn/q=sz002570,32.956803635036906,False,False,large_nonrecurring_gap_or_missing;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002571,德力股份,家居用品,7.0798652961,-8.12094551949305,-0.5738449808,-0.5893817975,,0.2501237608,,,,-0.3931711233,True,-7.34,1.0996751509000013,0.7142153492944759,-5.350220776857794,-32.03203224553719,-2.7215432283,2026-08-31 00:00:00,True,德力股份,11.63,10.94,10.91,6.31,11.75,10.9,118160000.0,3.53,-16.75,34.69,45.58,6.09,2026-09-04,20260904161454,https://qt.gtimg.cn/q=sz002571,,False,False,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_missing_leverage;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002572,索菲亚,家居用品,33.7662031551,-25.801712244809462,0.6191737536,1.2210760314,-71.50557337671282,0.49274689909999997,0.7958136084339347,1.9721056073524108,-67.34286603639464,1.0034842478000001,False,0.85,-2.5244717257000033,0.4324599557395581,-7.439859719343167,-23.40229557906701,6.438197518200001,2026-08-27 00:00:00,True,索菲亚,7.97,7.8,7.82,2.18,8.14,7.81,113480000.0,1.94,11.92,58.12,76.75,1.15,2026-09-04,20260904161418,https://qt.gtimg.cn/q=sz002572,11.921038424658002,False,False,cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002573,清新环境,环境治理,37.0700889454,-9.50064980635248,0.4621717239,0.42588297869999997,3623.6923382890495,3.1559740963,6.828574603544672,0.9214821173096003,465.91947243365945,0.24647258190000002,False,0.84,0.9263134747000006,0.7100983369120819,-11.042764797262494,10.629192802077835,-3.8866314425,2026-08-28 00:00:00,True,清新环境,3.25,3.24,3.24,0.31,3.3,3.23,45090000.0,0.98,-11.83,45.91,46.0,0.83,2026-09-04,20260904161403,https://qt.gtimg.cn/q=sz002573,,False,False,high_or_missing_leverage;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing,False,,,,,,,,,,,,,,,,,,,,,,
002574,明牌珠宝,饰品,18.300487106,-5.637651596577231,-0.18886432,-0.3361249389,,2.2703492175,,,,-0.3119844511,True,-0.7,-0.22279705560000007,0.5487447933903499,-22.653756295780102,-7.491416601464396,-3.0080549327,2026-08-27 00:00:00,True,明牌珠宝,5.19,5.09,5.18,1.96,5.35,5.12,88240000.0,3.19,-9.11,27.4,27.4,1.02,2026-09-04,20260904161421,https://qt.gtimg.cn/q=sz002574,,False,False,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002575,群兴玩具,综合Ⅱ,2.2346197575,27.304397421441106,-0.48593390329999997,-0.49266626939999997,,0.1502506252,,,,-0.47703021170000004,True,-5.95,6.4472553603,0.09487337590957602,-12.043877600445052,19.3893591187539,-0.5793562897,2026-08-24 00:00:00,True,群兴玩具,5.5,5.39,5.46,2.04,5.6,5.41,154930000.0,4.8,-58.53,32.14,33.91,4.24,2026-09-04,20260904161448,https://qt.gtimg.cn/q=sz002575,,False,False,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002576,通达动力,电机Ⅱ,8.8868401096,-8.482434694396678,0.41830410960000003,0.39685823229999995,-1.0922688399413683,0.8393700034999999,2.0066023360436045,0.9487313731617232,-15.781066596831527,0.1991319752,False,3.18,1.882935765600001,0.3847440273243233,-5.640302729880464,5.015291099387031,0.8156988645000001,2026-08-14 00:00:00,True,通达动力,14.66,14.84,14.93,-1.21,15.05,14.61,41610000.0,1.73,29.67,23.75,24.2,1.85,2026-09-04,20260904161412,https://qt.gtimg.cn/q=sz002576,29.66781131273721,False,False,revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002577,雷柏科技,计算机设备,2.2933922966,10.081944577358515,0.14915609470000002,0.11193849939999999,87.45097529877961,-0.0209242283,-0.1402840986289245,0.7504788833814914,38.150227613982345,0.10110937560000001,False,1.28,0.9729329192000016,0.11704363117884631,-9.465406564450552,2.7710156821561416,-0.05099605039999997,2026-08-04 00:00:00,True,雷柏科技,19.3,19.34,19.35,-0.21,19.87,19.2,129710000.0,2.36,-1062.3,54.17,54.17,4.62,2026-09-04,20260904161424,https://qt.gtimg.cn/q=sz002577,,False,False,deduct_profit_below30m;cash_conversion_below0.8_or_missing;high_or_invalid_ttm_pe,False,,,,,,,,,,,,,,,,,,,,,,
002578,闽发铝业,工业金属,9.676228268200001,24.78337966984412,-0.024304550699999997,-0.09909865400000001,-593.3813781468184,-1.6055032146000001,,,,-0.1296567452,False,-0.16,-0.4893679807,0.37285636481582674,31.885482021929292,32.80023851517975,-0.3507565992,2026-08-21 00:00:00,True,闽发铝业,4.18,4.31,4.32,-3.02,4.35,4.15,121780000.0,3.36,-111.86,36.0,39.23,2.63,2026-09-04,20260904161451,https://qt.gtimg.cn/q=sz002578,,False,True,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002579,中京电子,元件,14.741548258499998,-8.894875774043465,-0.8984964418000001,-0.9681269701999999,-1058.3645058253335,0.9168519187,,,-928.3649105107426,-0.9546950549000001,False,-3.82,-3.9141646461999997,0.6401862323730375,-6.723632007860503,30.5429084279645,-0.8076639365,2026-08-22 00:00:00,True,中京电子,14.1,13.74,13.81,2.62,15.11,13.81,1696330000.0,20.08,-106.95,82.26,86.38,3.75,2026-09-04,20260904161427,https://qt.gtimg.cn/q=sz002579,,False,False,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase;inventory_outruns_sales,False,,,,,,,,,,,,,,,,,,,,,,
002580,圣阳股份,电池,20.273246516500002,18.179726654284156,1.1043082618,1.0714783184,-11.934532274460551,-1.1552189962000001,-1.046101922951311,0.9702710334282133,-28.07728761767685,0.4948451070000001,False,4.59,-1.560713248999999,0.4789364793835494,20.049182163890823,57.086603293510564,1.6685312298000001,2026-08-27 00:00:00,True,圣阳股份,22.66,22.19,22.18,2.12,24.08,21.82,2620510000.0,25.43,61.64,102.5,102.85,4.21,2026-09-04,20260904161430,https://qt.gtimg.cn/q=sz002580,61.64103983377536,False,False,cash_conversion_below0.8_or_missing;high_or_invalid_ttm_pe;deduct_growth_below15_or_lowbase;inventory_outruns_sales,False,,,,,,,,,,,,,,,,,,,,,,
002581,*ST未名,生物制品,0.9403183579000001,32.866735160451135,-0.9546603320999999,-0.9410795073999999,,-0.7068924453000001,,,,-0.4124044977,True,-5.28,-57.261555375,0.0860820121892909,276.40781873578237,106.29491128336106,-1.4444703065999998,2026-08-28 00:00:00,True,*ST未名,5.63,5.64,5.81,-0.18,5.83,5.6,64970000.0,2.84,-25.71,22.56,37.14,2.09,2026-09-04,20260904161406,https://qt.gtimg.cn/q=sz002581,,False,False,risk_warning_name;deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;deduct_growth_below15_or_lowbase;receivables_outrun_sales;inventory_outruns_sales,False,,,,,,,,,,,,,,,,,,,,,,
002582,好想你,休闲食品,7.0659434233,2.5936667431390337,7.4432182222000005,-0.2131436627,-224.85548643160652,0.3328242126,0.04471509536121417,-0.02863595508516488,,-3.668375351199999,True,17.19,4.0261021323,0.3330223710573769,-14.3318662751161,-1.9421621875620687,16.3024005642,2026-08-22 00:00:00,True,好想你,10.33,10.19,10.2,1.37,10.55,10.14,225950000.0,6.33,2.84,35.55,46.25,1.03,2026-09-04,20260904161433,https://qt.gtimg.cn/q=sz002582,2.8370054960841045,False,False,deduct_profit_below30m;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002583,海能达,通信设备,22.6150231615,0.10613324285646542,0.42601619799999996,0.9471300234000001,19.72700467291253,-0.4802578507,-1.1273229819773192,2.2232253793317036,10.870375776658792,0.7367418203999999,False,2.04,1.8187819426999994,0.7854236367956029,-4.693183426078884,-18.416092611736445,-3.0878429627,2026-08-25 00:00:00,True,海能达,8.49,8.6,8.6,-1.28,8.69,8.45,162490000.0,1.47,-50.0,108.94,154.4,7.4,2026-09-04,20260904161409,https://qt.gtimg.cn/q=sz002583,,False,False,cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_missing_leverage;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing,False,,,,,,,,,,,,,,,,,,,,,,
002584,西陇科学,电子化学品Ⅱ,43.0744274926,27.90129155075174,0.3941302515,0.4606417264,16.394108468866154,-1.9943670186000002,-5.060172394810451,1.1687550616753406,,0.2743252245,True,1.8,-0.36082004270000034,0.5694572545006268,15.125603037388702,17.10716898259632,0.3924077332999999,2026-08-28 00:00:00,True,西陇科学,8.0,8.18,8.22,-2.2,8.28,7.95,202560000.0,5.19,119.31,38.49,46.82,2.12,2026-09-04,20260904161412,https://qt.gtimg.cn/q=sz002584,119.31467202815193,False,False,cash_conversion_below0.8_or_missing;high_or_invalid_ttm_pe,False,,,,,,,,,,,,,,,,,,,,,,
002585,双星新材,塑料,27.285350027899998,3.885174369077715,0.4577336683,0.058617517699999996,,5.8102893588999995,12.693602767913326,0.12806031489381703,,0.41715381149999997,True,0.55,8.889940650200002,0.3208097137182587,12.16641329251058,-2.1745158839010847,-3.3218365229000004,2026-08-25 00:00:00,True,双星新材,8.87,9.29,9.31,-4.52,9.39,8.8,446060000.0,5.55,-30.48,78.64,101.24,1.21,2026-09-04,20260904161436,https://qt.gtimg.cn/q=sz002585,,False,False,deduct_profit_below30m;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002586,围海股份,基础建设,6.118845518,-26.255592964605256,0.0744466834,0.008849174100000001,-80.32217487399396,-1.5572571301,-20.917750247286367,0.11886592788094574,139.80255267525413,0.1120497801,False,0.23,0.3966056394000006,0.48506655344351257,-21.740317985426614,-86.13135409409803,2.7248482215,2026-08-25 00:00:00,True,围海股份,4.03,4.13,4.18,-2.42,4.18,3.99,56090000.0,1.27,16.92,43.83,46.11,1.45,2026-09-04,20260904161415,https://qt.gtimg.cn/q=sz002586,16.922043450411685,False,False,deduct_profit_below30m;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002587,奥拓电子,光学光电子,4.1558481307,32.83422071764377,0.1366689505,0.1310380739,37.66239104814706,-0.9985608333,-7.306420585266731,0.9587991524087982,,-0.015484082299999986,True,1.03,-3.8968377564000036,0.28782127253654666,2.0061001856306326,0.9994912029302139,0.1625965102,2026-08-11 00:00:00,True,奥拓电子,5.57,5.59,5.6,-0.36,5.67,5.53,61470000.0,2.05,224.21,29.67,36.46,2.79,2026-09-04,20260904161457,https://qt.gtimg.cn/q=sz002587,224.2360549753054,False,False,deduct_profit_below30m;cash_conversion_below0.8_or_missing;high_or_invalid_ttm_pe,False,,,,,,,,,,,,,,,,,,,,,,
002588,史丹利,农化制品,69.3284912893,8.481732492141836,5.4435377521,5.0358749646,-11.944502599128693,-11.4463770357,-2.10274596355729,0.925110689763705,-36.36316467102505,2.0274095678000004,False,6.95,-1.0391377870999996,0.40258299481231463,6.292313950187589,15.422965138730094,9.7073977307,2026-08-20 00:00:00,True,史丹利,8.08,7.97,8.03,1.38,8.19,7.96,140950000.0,2.03,9.59,69.38,93.07,1.19,2026-09-04,20260904161415,https://qt.gtimg.cn/q=sz002588,9.587533403072866,False,False,cash_conversion_below0.8_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002589,瑞康医药,医药商业,34.1474735256,-3.6340372127251164,0.11135298130000001,0.054142198600000004,86.72650110163818,0.4871791332,4.375088367750778,0.48622136531875687,-87.4446967397201,0.007630844500000011,False,0.21,0.7434953743000001,0.6582357197372097,-2.5526206054042544,-22.269186436196165,0.09040028299999998,2026-08-21 00:00:00,True,瑞康医药,3.22,3.19,3.2,0.94,3.3,3.16,321720000.0,7.26,535.97,43.97,48.45,0.91,2026-09-04,20260904161439,https://qt.gtimg.cn/q=sz002589,535.9496496266501,False,False,deduct_profit_below30m;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing,False,,,,,,,,,,,,,,,,,,,,,,
002590,万安科技,汽车零部件,22.920700369200002,5.875871428166191,0.8764617505,0.7157222461,5.8011052048517975,2.9936814048000002,3.415644097522999,0.8166040853370932,3.8260998727601248,0.5688290853999999,False,2.85,0.4887051079999978,0.4956587078684178,2.864649042322154,20.79101613014913,2.1594776850999997,2026-08-28 00:00:00,True,万安科技,10.03,10.13,10.3,-0.99,10.3,9.97,83450000.0,1.66,24.11,49.58,52.06,1.68,2026-09-04,20260904161442,https://qt.gtimg.cn/q=sz002590,24.107681389441744,False,False,deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002591,恒大高新,化学制品,4.288323532200001,195.37034199564553,0.0604290942,-0.0408039212,,0.0581983738,0.9630853245521592,-0.675236353286262,,-0.0017430206000000053,True,0.95,-7.0161786165,0.3133257154055749,-0.7490264105157296,114.50343866093151,-0.14949236989999998,2026-08-24 00:00:00,True,恒大高新,6.48,6.5,6.53,-0.31,6.63,6.42,58080000.0,3.97,-130.13,14.48,19.45,3.04,2026-09-04,20260904161500,https://qt.gtimg.cn/q=sz002591,,False,True,deduct_profit_below30m;large_nonrecurring_gap_or_missing;high_or_invalid_ttm_pe;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002592,ST八菱,汽车零部件,3.6949060323,30.420409824856165,0.5770718713,0.4378652179,-20.691746523137923,0.0396996509,0.06879498529458128,0.7587706829542706,240.38748168284644,0.33503412130000004,False,5.99,6.798301583299999,0.24279661299992186,57.87062812169912,7.331683455766003,1.1784242542,2026-07-31 00:00:00,True,ST八菱,6.71,6.92,6.92,-3.03,6.93,6.69,36590000.0,2.04,16.18,17.64,19.06,1.93,2026-09-04,20260904161418,https://qt.gtimg.cn/q=sz002592,16.174140961600717,False,False,risk_warning_name;cash_conversion_below0.8_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002593,日上集团,专业工程,17.8949551715,4.8875549304155275,0.863673076,0.85116967,128.46229560908805,3.1357205714,3.6306800090639855,0.9855229874040905,93.05102681985149,0.541235925,False,3.52,4.890907698600001,0.49446670354186073,2.0521847789103598,-7.139589905221467,1.5412148509999999,2026-08-25 00:00:00,True,日上集团,4.59,4.55,4.55,0.88,4.66,4.55,47390000.0,1.83,23.94,25.73,36.9,1.49,2026-09-04,20260904161403,https://qt.gtimg.cn/q=sz002593,23.942151852519363,False,False,revenue_growth_below5_or_missing,False,,,,,,,,,,,,,,,,,,,,,,
002594,比亚迪,乘用车,3448.15421,-7.128167265937924,123.25408,123.73343,-9.017804089063164,373.34744,3.0290878809042265,1.003889120749593,29.663988062083703,82.40857,False,4.86,0.8378434076999994,0.7095749694991416,15.547626223152688,34.89892608210046,294.33897,2026-08-29 00:00:00,True,比亚迪,87.4,87.31,87.38,0.1,88.55,87.26,1788630000.0,0.58,27.07,3047.7,7968.43,3.32,2026-09-04,20260904161421,https://qt.gtimg.cn/q=sz002594,27.07229015580234,False,False,high_or_missing_leverage;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase;inventory_outruns_sales,False,,,,,,,,,,,,,,,,,,,,,,
002595,豪迈科技,专用设备,60.1626072589,14.266461287242272,11.3363358468,10.945901808199999,-5.718829039039397,2.9829181421,0.2631289494605095,0.9655590621276263,-8.6919340879137,6.183199183400002,False,9.2,-2.0986686972000044,0.198717059338164,34.619469218540914,17.817338756092237,23.3013363288,2026-08-29 00:00:00,True,豪迈科技,42.4,42.28,42.31,0.28,43.11,42.3,186740000.0,0.38,21.11,488.5,491.84,3.98,2026-09-04,20260904161418,https://qt.gtimg.cn/q=sz002595,21.107802276219466,False,False,cash_conversion_below0.8_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
002596,海南瑞泽,水泥,4.4850267565,-27.545974163431673,-0.5703593293,-0.5854088165,,0.1173552911,,,,-0.5381063025,True,-11.27,-4.341999313099999,0.8569025671267573,-9.817267631482096,-3.18458936942988,-2.0372805215,2026-08-27 00:00:00,True,海南瑞泽,3.4,3.34,3.37,1.8,3.48,3.32,76640000.0,1.96,-19.15,38.98,39.02,8.17,2026-09-04,20260904161406,https://qt.gtimg.cn/q=sz002596,,False,True,deduct_profit_below30m;loss_or_missing_profit;cash_conversion_below0.8_or_missing;large_nonrecurring_gap_or_missing;high_or_missing_leverage;high_or_invalid_ttm_pe;revenue_growth_below5_or_missing;deduct_growth_below15_or_lowbase,False,,,,,,,,,,,,,,,,,,,,,,
